cve_id,Classification,NIST_IDs,year
CVE-2022-32220,Non-AI,,2022
CVE-2022-32221,Non-AI,,2022
CVE-2022-32222,Non-AI,,2022
CVE-2022-32223,Non-AI,,2022
CVE-2022-32224,Non-AI,,2022
CVE-2022-32225,Non-AI,,2022
CVE-2022-32226,Non-AI,,2022
CVE-2022-32227,Non-AI,,2022
CVE-2022-32228,Non-AI,,2022
CVE-2022-32229,Non-AI,,2022
CVE-2022-32230,Non-AI,,2022
CVE-2022-32231,Non-AI,,2022
CVE-2022-32234,Non-AI,,2022
CVE-2022-32235,Non-AI,,2022
CVE-2022-32236,Non-AI,,2022
CVE-2022-32237,Non-AI,,2022
CVE-2022-32238,Non-AI,,2022
CVE-2022-32239,Non-AI,,2022
CVE-2022-32240,Non-AI,,2022
CVE-2022-32241,Non-AI,,2022
CVE-2022-32242,Non-AI,,2022
CVE-2022-32243,Non-AI,,2022
CVE-2022-32244,Non-AI,,2022
CVE-2022-32245,Non-AI,,2022
CVE-2022-32246,Non-AI,,2022
CVE-2022-32247,Non-AI,,2022
CVE-2022-32248,Non-AI,,2022
CVE-2022-32249,Non-AI,,2022
CVE-2022-32250,Non-AI,,2022
CVE-2022-32251,Non-AI,,2022
CVE-2022-32252,Non-AI,,2022
CVE-2022-32253,Non-AI,,2022
CVE-2022-32254,Non-AI,,2022
CVE-2022-32255,Non-AI,,2022
CVE-2022-32256,Non-AI,,2022
CVE-2022-32257,Non-AI,,2022
CVE-2022-32258,Non-AI,,2022
CVE-2022-32259,Non-AI,,2022
CVE-2022-32260,Non-AI,,2022
CVE-2022-32261,Non-AI,,2022
CVE-2022-32262,Non-AI,,2022
CVE-2022-32263,Non-AI,,2022
CVE-2022-32264,Non-AI,,2022
CVE-2022-32265,Non-AI,,2022
CVE-2022-32266,Non-AI,,2022
CVE-2022-32267,Non-AI,,2022
CVE-2022-32268,Non-AI,,2022
CVE-2022-32269,Non-AI,,2022
CVE-2022-32270,Non-AI,,2022
CVE-2022-32271,Non-AI,,2022
CVE-2022-32272,Non-AI,,2022
CVE-2022-32273,Non-AI,,2022
CVE-2022-32274,Non-AI,,2022
CVE-2022-32275,Non-AI,,2022
CVE-2022-32276,Non-AI,,2022
CVE-2022-32277,Non-AI,,2022
CVE-2022-32278,Non-AI,,2022
CVE-2022-32280,Non-AI,,2022
CVE-2022-32282,Non-AI,,2022
CVE-2022-32283,Non-AI,,2022
CVE-2022-32284,Non-AI,,2022
CVE-2022-32285,Non-AI,,2022
CVE-2022-32286,Non-AI,,2022
CVE-2022-32287,Non-AI,,2022
CVE-2022-32289,Non-AI,,2022
CVE-2022-32290,Non-AI,,2022
CVE-2022-32291,Non-AI,,2022
CVE-2022-32292,Non-AI,,2022
CVE-2022-32293,Non-AI,,2022
CVE-2022-32294,Non-AI,,2022
CVE-2022-32295,Non-AI,,2022
CVE-2022-32296,Non-AI,,2022
CVE-2022-32297,Non-AI,,2022
CVE-2022-32298,Non-AI,,2022
CVE-2022-32299,Non-AI,,2022
CVE-2022-32300,Non-AI,,2022
CVE-2022-32301,Non-AI,,2022
CVE-2022-32302,Non-AI,,2022
CVE-2022-32308,Non-AI,,2022
CVE-2022-32310,Non-AI,,2022
CVE-2022-32311,Non-AI,,2022
CVE-2022-32317,Non-AI,,2022
CVE-2022-32318,Non-AI,,2022
CVE-2022-32320,Non-AI,,2022
CVE-2022-32323,Non-AI,,2022
CVE-2022-32324,Non-AI,,2022
CVE-2022-32325,Non-AI,,2022
CVE-2022-32328,Non-AI,,2022
CVE-2022-32330,Non-AI,,2022
CVE-2022-32331,Non-AI,,2022
CVE-2022-32332,Non-AI,,2022
CVE-2022-32333,Non-AI,,2022
CVE-2022-32334,Non-AI,,2022
CVE-2022-32335,Non-AI,,2022
CVE-2022-32336,Non-AI,,2022
CVE-2022-32337,Non-AI,,2022
CVE-2022-32338,Non-AI,,2022
CVE-2022-32339,Non-AI,,2022
CVE-2022-32340,Non-AI,,2022
CVE-2022-32341,Non-AI,,2022
CVE-2022-32342,Non-AI,,2022
CVE-2022-32343,Non-AI,,2022
CVE-2022-32344,Non-AI,,2022
CVE-2022-32345,Non-AI,,2022
CVE-2022-32346,Non-AI,,2022
CVE-2022-32347,Non-AI,,2022
CVE-2022-32348,Non-AI,,2022
CVE-2022-32349,Non-AI,,2022
CVE-2022-32350,Non-AI,,2022
CVE-2022-32351,Non-AI,,2022
CVE-2022-32352,Non-AI,,2022
CVE-2022-32353,Non-AI,,2022
CVE-2022-32354,Non-AI,,2022
CVE-2022-32355,Non-AI,,2022
CVE-2022-32358,Non-AI,,2022
CVE-2022-32359,Non-AI,,2022
CVE-2022-32362,Non-AI,,2022
CVE-2022-32363,Non-AI,,2022
CVE-2022-32364,Non-AI,,2022
CVE-2022-32365,Non-AI,,2022
CVE-2022-32366,Non-AI,,2022
CVE-2022-32367,Non-AI,,2022
CVE-2022-32368,Non-AI,,2022
CVE-2022-32370,Non-AI,,2022
CVE-2022-32371,Non-AI,,2022
CVE-2022-32372,Non-AI,,2022
CVE-2022-32373,Non-AI,,2022
CVE-2022-32374,Non-AI,,2022
CVE-2022-32375,Non-AI,,2022
CVE-2022-32376,Non-AI,,2022
CVE-2022-32377,Non-AI,,2022
CVE-2022-32378,Non-AI,,2022
CVE-2022-32379,Non-AI,,2022
CVE-2022-32380,Non-AI,,2022
CVE-2022-32381,Non-AI,,2022
CVE-2022-32383,Non-AI,,2022
CVE-2022-32384,Non-AI,,2022
CVE-2022-32385,Non-AI,,2022
CVE-2022-32386,Non-AI,,2022
CVE-2022-32387,Non-AI,,2022
CVE-2022-32389,Non-AI,,2022
CVE-2022-32391,Non-AI,,2022
CVE-2022-32392,Non-AI,,2022
CVE-2022-32393,Non-AI,,2022
CVE-2022-32394,Non-AI,,2022
CVE-2022-32395,Non-AI,,2022
CVE-2022-32396,Non-AI,,2022
CVE-2022-32397,Non-AI,,2022
CVE-2022-32398,Non-AI,,2022
CVE-2022-32399,Non-AI,,2022
CVE-2022-32400,Non-AI,,2022
CVE-2022-32401,Non-AI,,2022
CVE-2022-32402,Non-AI,,2022
CVE-2022-32403,Non-AI,,2022
CVE-2022-32404,Non-AI,,2022
CVE-2022-32405,Non-AI,,2022
CVE-2022-32406,Non-AI,,2022
CVE-2022-32407,Non-AI,,2022
CVE-2022-32409,Non-AI,,2022
CVE-2022-32411,Non-AI,,2022
CVE-2022-32412,Non-AI,,2022
CVE-2022-32413,Non-AI,,2022
CVE-2022-32414,Non-AI,,2022
CVE-2022-32415,Non-AI,,2022
CVE-2022-32416,Non-AI,,2022
CVE-2022-32417,Non-AI,,2022
CVE-2022-32420,Non-AI,,2022
CVE-2022-32425,Non-AI,,2022
CVE-2022-32427,Non-AI,,2022
CVE-2022-32429,Non-AI,,2022
CVE-2022-32430,Non-AI,,2022
CVE-2022-32433,Non-AI,,2022
CVE-2022-32434,Non-AI,,2022
CVE-2022-32441,Non-AI,,2022
CVE-2022-32442,Non-AI,,2022
CVE-2022-32444,Non-AI,,2022
CVE-2022-32449,Non-AI,,2022
CVE-2022-32450,Non-AI,,2022
CVE-2022-32453,Non-AI,,2022
CVE-2022-32454,Non-AI,,2022
CVE-2022-32455,Non-AI,,2022
CVE-2022-32456,Non-AI,,2022
CVE-2022-32457,Non-AI,,2022
CVE-2022-32458,Non-AI,,2022
CVE-2022-32469,Non-AI,,2022
CVE-2022-32470,Non-AI,,2022
CVE-2022-32471,Non-AI,,2022
CVE-2022-32473,Non-AI,,2022
CVE-2022-32474,Non-AI,,2022
CVE-2022-32475,Non-AI,,2022
CVE-2022-32476,Non-AI,,2022
CVE-2022-32477,Non-AI,,2022
CVE-2022-32478,Non-AI,,2022
CVE-2022-32480,Non-AI,,2022
CVE-2022-32481,Non-AI,,2022
CVE-2022-32482,Non-AI,,2022
CVE-2022-32483,Non-AI,,2022
CVE-2022-32484,Non-AI,,2022
CVE-2022-32485,Non-AI,,2022
CVE-2022-32486,Non-AI,,2022
CVE-2022-32487,Non-AI,,2022
CVE-2022-32488,Non-AI,,2022
CVE-2022-32489,Non-AI,,2022
CVE-2022-32490,Non-AI,,2022
CVE-2022-32491,Non-AI,,2022
CVE-2022-32492,Non-AI,,2022
CVE-2022-32493,Non-AI,,2022
CVE-2022-32498,Non-AI,,2022
CVE-2022-32502,Non-AI,,2022
CVE-2022-32503,Non-AI,,2022
CVE-2022-32504,Non-AI,,2022
CVE-2022-32505,Non-AI,,2022
CVE-2022-32506,Non-AI,,2022
CVE-2022-32507,Non-AI,,2022
CVE-2022-32508,Non-AI,,2022
CVE-2022-32509,Non-AI,,2022
CVE-2022-32510,Non-AI,,2022
CVE-2022-32511,Non-AI,,2022
CVE-2022-32512,Non-AI,,2022
CVE-2022-32513,Non-AI,,2022
CVE-2022-32514,Non-AI,,2022
CVE-2022-32515,Non-AI,,2022
CVE-2022-32516,Non-AI,,2022
CVE-2022-32517,Non-AI,,2022
CVE-2022-32518,Non-AI,,2022
CVE-2022-32519,Non-AI,,2022
CVE-2022-32520,Non-AI,,2022
CVE-2022-32521,Non-AI,,2022
CVE-2022-32522,Non-AI,,2022
CVE-2022-32523,Non-AI,,2022
CVE-2022-32524,Non-AI,,2022
CVE-2022-32525,Non-AI,,2022
CVE-2022-32526,Non-AI,,2022
CVE-2022-32527,Non-AI,,2022
CVE-2022-32528,Non-AI,,2022
CVE-2022-32529,Non-AI,,2022
CVE-2022-32530,Non-AI,,2022
CVE-2022-32531,Non-AI,,2022
CVE-2022-32532,Non-AI,,2022
CVE-2022-32533,Non-AI,,2022
CVE-2022-32534,Non-AI,,2022
CVE-2022-32535,Non-AI,,2022
CVE-2022-32536,Non-AI,,2022
CVE-2022-32537,Non-AI,,2022
CVE-2022-32540,Non-AI,,2022
CVE-2022-32543,Non-AI,,2022
CVE-2022-32544,Non-AI,,2022
CVE-2022-32545,Non-AI,,2022
CVE-2022-32546,Non-AI,,2022
CVE-2022-32547,Non-AI,,2022
CVE-2022-32548,Non-AI,,2022
CVE-2022-32549,Non-AI,,2022
CVE-2022-32550,Non-AI,,2022
CVE-2022-32551,Non-AI,,2022
CVE-2022-32552,Non-AI,,2022
CVE-2022-32553,Non-AI,,2022
CVE-2022-32554,Non-AI,,2022
CVE-2022-32555,Non-AI,,2022
CVE-2022-32556,Non-AI,,2022
CVE-2022-32557,Non-AI,,2022
CVE-2022-32558,Non-AI,,2022
CVE-2022-32559,Non-AI,,2022
CVE-2022-32560,Non-AI,,2022
CVE-2022-32561,Non-AI,,2022
CVE-2022-32562,Non-AI,,2022
CVE-2022-32563,Non-AI,,2022
CVE-2022-32564,Non-AI,,2022
CVE-2022-32565,Non-AI,,2022
CVE-2022-32567,Non-AI,,2022
CVE-2022-32569,Non-AI,,2022
CVE-2022-32570,Non-AI,,2022
CVE-2022-32572,Non-AI,,2022
CVE-2022-32573,Non-AI,,2022
CVE-2022-32574,Non-AI,,2022
CVE-2022-32575,Non-AI,,2022
CVE-2022-32576,Non-AI,,2022
CVE-2022-32577,Non-AI,,2022
CVE-2022-32578,Non-AI,,2022
CVE-2022-32579,Non-AI,,2022
CVE-2022-32582,Non-AI,,2022
CVE-2022-32583,Non-AI,,2022
CVE-2022-32585,Non-AI,,2022
CVE-2022-32586,Non-AI,,2022
CVE-2022-32587,Non-AI,,2022
CVE-2022-32588,Non-AI,,2022
CVE-2022-32589,Non-AI,,2022
CVE-2022-32590,Non-AI,,2022
CVE-2022-32591,Non-AI,,2022
CVE-2022-32592,Non-AI,,2022
CVE-2022-32593,Non-AI,,2022
CVE-2022-32594,Non-AI,,2022
CVE-2022-32595,Non-AI,,2022
CVE-2022-32596,Non-AI,,2022
CVE-2022-32597,Non-AI,,2022
CVE-2022-32598,Non-AI,,2022
CVE-2022-32599,Non-AI,,2022
CVE-2022-32601,Non-AI,,2022
CVE-2022-32602,Non-AI,,2022
CVE-2022-32603,Non-AI,,2022
CVE-2022-32605,Non-AI,,2022
CVE-2022-32607,Non-AI,,2022
CVE-2022-32608,Non-AI,,2022
CVE-2022-32609,Non-AI,,2022
CVE-2022-32610,Non-AI,,2022
CVE-2022-32611,Non-AI,,2022
CVE-2022-32612,Non-AI,,2022
CVE-2022-32613,Non-AI,,2022
CVE-2022-32614,Non-AI,,2022
CVE-2022-32615,Non-AI,,2022
CVE-2022-32616,Non-AI,,2022
CVE-2022-32617,Non-AI,,2022
CVE-2022-32618,Non-AI,,2022
CVE-2022-32619,Non-AI,,2022
CVE-2022-32620,Non-AI,,2022
CVE-2022-32621,Non-AI,,2022
CVE-2022-32622,Non-AI,,2022
CVE-2022-32623,Non-AI,,2022
CVE-2022-32624,Non-AI,,2022
CVE-2022-32625,Non-AI,,2022
CVE-2022-32626,Non-AI,,2022
CVE-2022-32628,Non-AI,,2022
CVE-2022-32629,Non-AI,,2022
CVE-2022-32630,Non-AI,,2022
CVE-2022-32631,Non-AI,,2022
CVE-2022-32632,Non-AI,,2022
CVE-2022-32633,Non-AI,,2022
CVE-2022-32634,Non-AI,,2022
CVE-2022-32635,Non-AI,,2022
CVE-2022-32636,Non-AI,,2022
CVE-2022-32637,Non-AI,,2022
CVE-2022-32638,Non-AI,,2022
CVE-2022-32639,Non-AI,,2022
CVE-2022-32640,Non-AI,,2022
CVE-2022-32641,Non-AI,,2022
CVE-2022-32642,Non-AI,,2022
CVE-2022-32643,Non-AI,,2022
CVE-2022-32644,Non-AI,,2022
CVE-2022-32645,Non-AI,,2022
CVE-2022-32646,Non-AI,,2022
CVE-2022-32647,Non-AI,,2022
CVE-2022-32648,Non-AI,,2022
CVE-2022-32649,Non-AI,,2022
CVE-2022-32650,Non-AI,,2022
CVE-2022-32651,Non-AI,,2022
CVE-2022-32652,Non-AI,,2022
CVE-2022-32653,Non-AI,,2022
CVE-2022-32654,Non-AI,,2022
CVE-2022-32655,Non-AI,,2022
CVE-2022-32656,Non-AI,,2022
CVE-2022-32657,Non-AI,,2022
CVE-2022-32658,Non-AI,,2022
CVE-2022-32659,Non-AI,,2022
CVE-2022-32663,Non-AI,,2022
CVE-2022-32664,Non-AI,,2022
CVE-2022-32665,Non-AI,,2022
CVE-2022-32666,Non-AI,,2022
CVE-2022-32739,Non-AI,,2022
CVE-2022-32740,Non-AI,,2022
CVE-2022-32741,Non-AI,,2022
CVE-2022-32742,Non-AI,,2022
CVE-2022-32743,Non-AI,,2022
CVE-2022-32744,Non-AI,,2022
CVE-2022-32745,Non-AI,,2022
CVE-2022-32746,Non-AI,,2022
CVE-2022-32747,Non-AI,,2022
CVE-2022-32748,Non-AI,,2022
CVE-2022-32749,Non-AI,,2022
CVE-2022-32750,Non-AI,,2022
CVE-2022-32751,Non-AI,,2022
CVE-2022-32752,Non-AI,,2022
CVE-2022-32753,Non-AI,,2022
CVE-2022-32754,Non-AI,,2022
CVE-2022-32755,Non-AI,,2022
CVE-2022-32756,Non-AI,,2022
CVE-2022-32757,Non-AI,,2022
CVE-2022-32759,Non-AI,,2022
CVE-2022-32760,Non-AI,,2022
CVE-2022-32761,Non-AI,,2022
CVE-2022-32763,Non-AI,,2022
CVE-2022-32764,Non-AI,,2022
CVE-2022-32765,Non-AI,,2022
CVE-2022-32766,Non-AI,,2022
CVE-2022-32768,Non-AI,,2022
CVE-2022-32769,Non-AI,,2022
CVE-2022-32770,Non-AI,,2022
CVE-2022-32771,Non-AI,,2022
CVE-2022-32772,Non-AI,,2022
CVE-2022-32773,Non-AI,,2022
CVE-2022-32774,Non-AI,,2022
CVE-2022-32775,Non-AI,,2022
CVE-2022-32776,Non-AI,,2022
CVE-2022-32777,Non-AI,,2022
CVE-2022-32778,Non-AI,,2022
CVE-2022-32781,Non-AI,,2022
CVE-2022-32782,Non-AI,,2022
CVE-2022-32783,Non-AI,,2022
CVE-2022-32784,Non-AI,,2022
CVE-2022-32785,Non-AI,,2022
CVE-2022-32786,Non-AI,,2022
CVE-2022-32787,Non-AI,,2022
CVE-2022-32788,Non-AI,,2022
CVE-2022-32789,Non-AI,,2022
CVE-2022-32790,Non-AI,,2022
CVE-2022-32792,Non-AI,,2022
CVE-2022-32793,Non-AI,,2022
CVE-2022-32794,Non-AI,,2022
CVE-2022-32795,Non-AI,,2022
CVE-2022-32796,Non-AI,,2022
CVE-2022-32797,Non-AI,,2022
CVE-2022-32798,Non-AI,,2022
CVE-2022-32799,Non-AI,,2022
CVE-2022-32800,Non-AI,,2022
CVE-2022-32801,Non-AI,,2022
CVE-2022-32802,Non-AI,,2022
CVE-2022-32805,Non-AI,,2022
CVE-2022-32807,Non-AI,,2022
CVE-2022-32810,Non-AI,,2022
CVE-2022-32811,Non-AI,,2022
CVE-2022-32812,Non-AI,,2022
CVE-2022-32813,Non-AI,,2022
CVE-2022-32814,Non-AI,,2022
CVE-2022-32815,Non-AI,,2022
CVE-2022-32816,Non-AI,,2022
CVE-2022-32817,Non-AI,,2022
CVE-2022-32818,Non-AI,,2022
CVE-2022-32819,Non-AI,,2022
CVE-2022-32820,Non-AI,,2022
CVE-2022-32821,Non-AI,,2022
CVE-2022-32823,Non-AI,,2022
CVE-2022-32824,Non-AI,,2022
CVE-2022-32825,Non-AI,,2022
CVE-2022-32826,Non-AI,,2022
CVE-2022-32827,Non-AI,,2022
CVE-2022-32828,Non-AI,,2022
CVE-2022-32829,Non-AI,,2022
CVE-2022-32830,Non-AI,,2022
CVE-2022-32831,Non-AI,,2022
CVE-2022-32832,Non-AI,,2022
CVE-2022-32833,Non-AI,,2022
CVE-2022-32834,Non-AI,,2022
CVE-2022-32835,Non-AI,,2022
CVE-2022-32836,Non-AI,,2022
CVE-2022-32837,Non-AI,,2022
CVE-2022-32838,Non-AI,,2022
CVE-2022-32839,Non-AI,,2022
CVE-2022-32840,Non-AI,,2022
CVE-2022-32841,Non-AI,,2022
CVE-2022-32842,Non-AI,,2022
CVE-2022-32843,Non-AI,,2022
CVE-2022-32844,Non-AI,,2022
CVE-2022-32845,Non-AI,,2022
CVE-2022-32846,Non-AI,,2022
CVE-2022-32847,Non-AI,,2022
CVE-2022-32848,Non-AI,,2022
CVE-2022-32849,Non-AI,,2022
CVE-2022-32851,Non-AI,,2022
CVE-2022-32852,Non-AI,,2022
CVE-2022-32853,Non-AI,,2022
CVE-2022-32854,Non-AI,,2022
CVE-2022-32855,Non-AI,,2022
CVE-2022-32857,Non-AI,,2022
CVE-2022-32858,Non-AI,,2022
CVE-2022-32859,Non-AI,,2022
CVE-2022-32860,Non-AI,,2022
CVE-2022-32861,Non-AI,,2022
CVE-2022-32862,Non-AI,,2022
CVE-2022-32863,Non-AI,,2022
CVE-2022-32864,Non-AI,,2022
CVE-2022-32865,Non-AI,,2022
CVE-2022-32866,Non-AI,,2022
CVE-2022-32867,Non-AI,,2022
CVE-2022-32868,Non-AI,,2022
CVE-2022-32870,Non-AI,,2022
CVE-2022-32871,Non-AI,,2022
CVE-2022-32872,Non-AI,,2022
CVE-2022-32875,Non-AI,,2022
CVE-2022-32876,Non-AI,,2022
CVE-2022-32877,Non-AI,,2022
CVE-2022-32879,Non-AI,,2022
CVE-2022-32880,Non-AI,,2022
CVE-2022-32881,Non-AI,,2022
CVE-2022-32882,Non-AI,,2022
CVE-2022-32883,Non-AI,,2022
CVE-2022-32885,Non-AI,,2022
CVE-2022-32886,Non-AI,,2022
CVE-2022-32887,Non-AI,,2022
CVE-2022-32888,Non-AI,,2022
CVE-2022-32889,Non-AI,,2022
CVE-2022-32890,Non-AI,,2022
CVE-2022-32891,Non-AI,,2022
CVE-2022-32892,Non-AI,,2022
CVE-2022-32893,Non-AI,,2022
CVE-2022-32894,Non-AI,,2022
CVE-2022-32895,Non-AI,,2022
CVE-2022-32896,Non-AI,,2022
CVE-2022-32897,Non-AI,,2022
CVE-2022-32898,Non-AI,,2022
CVE-2022-32899,Non-AI,,2022
CVE-2022-32900,Non-AI,,2022
CVE-2022-32902,Non-AI,,2022
CVE-2022-32903,Non-AI,,2022
CVE-2022-32904,Non-AI,,2022
CVE-2022-32905,Non-AI,,2022
CVE-2022-32906,Non-AI,,2022
CVE-2022-32907,Non-AI,,2022
CVE-2022-32908,Non-AI,,2022
CVE-2022-32909,Non-AI,,2022
CVE-2022-32910,Non-AI,,2022
CVE-2022-32911,Non-AI,,2022
CVE-2022-32912,Non-AI,,2022
CVE-2022-32913,Non-AI,,2022
CVE-2022-32914,Non-AI,,2022
CVE-2022-32915,Non-AI,,2022
CVE-2022-32916,Non-AI,,2022
CVE-2022-32917,Non-AI,,2022
CVE-2022-32918,Non-AI,,2022
CVE-2022-32919,Non-AI,,2022
CVE-2022-32920,Non-AI,,2022
CVE-2022-32922,Non-AI,,2022
CVE-2022-32923,Non-AI,,2022
CVE-2022-32924,Non-AI,,2022
CVE-2022-32925,Non-AI,,2022
CVE-2022-32926,Non-AI,,2022
CVE-2022-32927,Non-AI,,2022
CVE-2022-32928,Non-AI,,2022
CVE-2022-32929,Non-AI,,2022
CVE-2022-32931,Non-AI,,2022
CVE-2022-32932,Non-AI,,2022
CVE-2022-32933,Non-AI,,2022
CVE-2022-32934,Non-AI,,2022
CVE-2022-32935,Non-AI,,2022
CVE-2022-32936,Non-AI,,2022
CVE-2022-32938,Non-AI,,2022
CVE-2022-32939,Non-AI,,2022
CVE-2022-32940,Non-AI,,2022
CVE-2022-32941,Non-AI,,2022
CVE-2022-32942,Non-AI,,2022
CVE-2022-32943,Non-AI,,2022
CVE-2022-32944,Non-AI,,2022
CVE-2022-32945,Non-AI,,2022
CVE-2022-32946,Non-AI,,2022
CVE-2022-32947,Non-AI,,2022
CVE-2022-32948,Non-AI,,2022
CVE-2022-32949,Non-AI,,2022
CVE-2022-32953,Non-AI,,2022
CVE-2022-32954,Non-AI,,2022
CVE-2022-32955,Non-AI,,2022
CVE-2022-32958,Non-AI,,2022
CVE-2022-32959,Non-AI,,2022
CVE-2022-32960,Non-AI,,2022
CVE-2022-32961,Non-AI,,2022
CVE-2022-32962,Non-AI,,2022
CVE-2022-32963,Non-AI,,2022
CVE-2022-32964,Non-AI,,2022
CVE-2022-32965,Non-AI,,2022
CVE-2022-32966,Non-AI,,2022
CVE-2022-32967,Non-AI,,2022
CVE-2022-32969,Non-AI,,2022
CVE-2022-32970,Non-AI,,2022
CVE-2022-32971,Non-AI,,2022
CVE-2022-32972,Non-AI,,2022
CVE-2022-32973,Non-AI,,2022
CVE-2022-32974,Non-AI,,2022
CVE-2022-32978,Non-AI,,2022
CVE-2022-32981,Non-AI,,2022
CVE-2022-32983,Non-AI,,2022
CVE-2022-32984,Non-AI,,2022
CVE-2022-32985,Non-AI,,2022
CVE-2022-32987,Non-AI,,2022
CVE-2022-32988,Non-AI,,2022
CVE-2022-32990,Non-AI,,2022
CVE-2022-32991,Non-AI,,2022
CVE-2022-32992,Non-AI,,2022
CVE-2022-32993,Non-AI,,2022
CVE-2022-32994,Non-AI,,2022
CVE-2022-32995,Non-AI,,2022
CVE-2022-32996,Non-AI,,2022
CVE-2022-32997,AI-Supply-Chain,,2022
CVE-2022-32998,Non-AI,,2022
CVE-2022-32999,Non-AI,,2022
CVE-2022-33000,Adversarial-AI,"NISTAML.036,NISTAML.04",2022
CVE-2022-33001,AI-Supply-Chain,,2022
CVE-2022-33002,AI-Supply-Chain,,2022
CVE-2022-33003,AI-Supply-Chain,,2022
CVE-2022-33004,AI-Supply-Chain,,2022
CVE-2022-33005,Non-AI,,2022
CVE-2022-33007,Non-AI,,2022
CVE-2022-33009,Non-AI,,2022
CVE-2022-33011,Non-AI,,2022
CVE-2022-33012,Non-AI,,2022
CVE-2022-33021,Non-AI,,2022
CVE-2022-33023,Non-AI,,2022
CVE-2022-33024,Non-AI,,2022
CVE-2022-33025,Non-AI,,2022
CVE-2022-33026,Non-AI,,2022
CVE-2022-33027,Non-AI,,2022
CVE-2022-33028,Non-AI,,2022
CVE-2022-33032,Non-AI,,2022
CVE-2022-33033,Non-AI,,2022
CVE-2022-33034,Non-AI,,2022
CVE-2022-33035,Non-AI,,2022
CVE-2022-33036,Non-AI,,2022
CVE-2022-33037,Non-AI,,2022
CVE-2022-33042,Non-AI,,2022
CVE-2022-33043,Non-AI,,2022
CVE-2022-33047,Non-AI,,2022
CVE-2022-33048,Non-AI,,2022
CVE-2022-33049,Non-AI,,2022
CVE-2022-33055,Non-AI,,2022
CVE-2022-33056,Non-AI,,2022
CVE-2022-33057,Non-AI,,2022
CVE-2022-33058,Non-AI,,2022
CVE-2022-33059,Non-AI,,2022
CVE-2022-33060,Non-AI,,2022
CVE-2022-33061,Non-AI,,2022
CVE-2022-33064,Non-AI,,2022
CVE-2022-33065,Non-AI,,2022
CVE-2022-33067,Non-AI,,2022
CVE-2022-33068,Non-AI,,2022
CVE-2022-33069,Non-AI,,2022
CVE-2022-33070,Non-AI,,2022
CVE-2022-33075,Non-AI,,2022
CVE-2022-33077,Non-AI,,2022
CVE-2022-33082,Non-AI,,2022
CVE-2022-33085,Non-AI,,2022
CVE-2022-33087,Non-AI,,2022
CVE-2022-33092,Non-AI,,2022
CVE-2022-33093,Non-AI,,2022
CVE-2022-33094,Non-AI,,2022
CVE-2022-33095,Non-AI,,2022
CVE-2022-33096,Non-AI,,2022
CVE-2022-33097,Non-AI,,2022
CVE-2022-33098,Non-AI,,2022
CVE-2022-33099,Non-AI,,2022
CVE-2022-33103,Non-AI,,2022
CVE-2022-33105,Non-AI,,2022
CVE-2022-33106,Non-AI,,2022
CVE-2022-33107,Non-AI,,2022
CVE-2022-33108,Non-AI,,2022
CVE-2022-33113,Non-AI,,2022
CVE-2022-33114,Non-AI,,2022
CVE-2022-33116,Non-AI,,2022
CVE-2022-33119,Non-AI,,2022
CVE-2022-33121,Non-AI,,2022
CVE-2022-33122,Non-AI,,2022
CVE-2022-33124,Non-AI,,2022
CVE-2022-33127,Non-AI,,2022
CVE-2022-33128,Non-AI,,2022
CVE-2022-33137,Non-AI,,2022
CVE-2022-33138,Non-AI,,2022
CVE-2022-33139,Non-AI,,2022
CVE-2022-33140,Non-AI,,2022
CVE-2022-33142,Non-AI,,2022
CVE-2022-33146,Non-AI,,2022
CVE-2022-33147,Non-AI,,2022
CVE-2022-33148,Non-AI,,2022
CVE-2022-33149,Non-AI,,2022
CVE-2022-33150,Non-AI,,2022
CVE-2022-33151,Non-AI,,2022
CVE-2022-33154,Non-AI,,2022
CVE-2022-33155,Non-AI,,2022
CVE-2022-33156,Non-AI,,2022
CVE-2022-33157,Non-AI,,2022
CVE-2022-33158,Non-AI,,2022
CVE-2022-33159,Non-AI,,2022
CVE-2022-33160,Non-AI,,2022
CVE-2022-33161,Non-AI,,2022
CVE-2022-33162,Non-AI,,2022
CVE-2022-33163,Non-AI,,2022
CVE-2022-33164,Non-AI,,2022
CVE-2022-33165,Non-AI,,2022
CVE-2022-33166,Non-AI,,2022
CVE-2022-33167,Non-AI,,2022
CVE-2022-33168,Non-AI,,2022
CVE-2022-33169,Non-AI,,2022
CVE-2022-33171,Non-AI,,2022
CVE-2022-33172,Non-AI,,2022
CVE-2022-33173,Non-AI,,2022
CVE-2022-33174,Non-AI,,2022
CVE-2022-33175,Non-AI,,2022
CVE-2022-33176,Non-AI,,2022
CVE-2022-33177,Non-AI,,2022
CVE-2022-33178,Non-AI,,2022
CVE-2022-33179,Non-AI,,2022
CVE-2022-33180,Non-AI,,2022
CVE-2022-33181,Non-AI,,2022
CVE-2022-33182,Non-AI,,2022
CVE-2022-33183,Non-AI,,2022
CVE-2022-33184,Non-AI,,2022
CVE-2022-33185,Non-AI,,2022
CVE-2022-33186,Non-AI,,2022
CVE-2022-33187,Non-AI,,2022
CVE-2022-33189,Non-AI,,2022
CVE-2022-33190,Non-AI,,2022
CVE-2022-33191,Non-AI,,2022
CVE-2022-33192,Non-AI,,2022
